index,Product Title,Seller Name,Review,Rating
80,"['Gunn & Moore GM Cricket Wooden Bat Mallet, For Knocking In Cricket Bats']",['Gunn & Moore'],"['', 'The oil, cloth and sandpaper worked well but the glue and rubber for the bottom of the bat didn’t work, followed the instructions and it came off before the game even started.', '']",['5.0 out of 5 stars']
81,"['Gunn & Moore GM Cricket Wooden Bat Mallet, For Knocking In Cricket Bats']",['Gunn & Moore'],"['', ""Having read some of the reviews it seems many have no idea as to how to use this kit.Oil - plenty big enough bottle.  Will last for years as you only need a tiny amount per application.Sandpaper - yes, it's rough.  It's meant to be.  It's not for the face of the bat but to rough up toe and rubber of toe guard to increase bonding.Glue - not wood glue.  Do not use on the bat face.  It's for bonding toe guard to toe.  Plus, follow the instructions else it won't be a great bond.The kit is what it is, useful but not mind-blowing."", '']",['4.0 out of 5 stars']
82,"['Gunn & Moore GM Cricket Wooden Bat Mallet, For Knocking In Cricket Bats']",['Gunn & Moore'],"['', ""I mean, it's a gripping cone for a cricket bat. If you're reading this review, you probably know what this does, and you can rest assured it does it. Or rather, it enables you to do it. Unless you are an industrial gripper and want a vacuum pump, or you want to use the carrier bag trick to do it on a shoestring, this is the best tool for the job.Get a grip, people. And a grip cone - this one does fine..."", '']",['4.0 out of 5 stars']
83,"['Gunn & Moore GM Cricket Wooden Bat Mallet, For Knocking In Cricket Bats']",['Gunn & Moore'],"['', 'I bought this item predominantly for the bat (linseed) oil, however it also comes with a cloth, sandpaper, toe guards & glue, all of which are packed into a handy carrying case which fits comfortably and unobtrusively into a cricket bag. This is an essential for any cricketer wanting to keep his bat in tiptop condition and i would thoroughly recommend it to anyone.', '']",['4.0 out of 5 stars']
84,"['Gunn & Moore GM Cricket Wooden Bat Mallet, For Knocking In Cricket Bats']",['Gunn & Moore'],"['', ""Not GM tape. Generic chinese pvc tape. Won't bother commenting on function - it's straight up miss-sold."", '']",['4.0 out of 5 stars']
85,"['Gunn & Moore GM Cricket Wooden Bat Mallet, For Knocking In Cricket Bats']",['Gunn & Moore'],"['', ""Bought this to re-grip my cricket bat and found the task a lot harder than I expected. I appreciate this was partly due to my inexperience and re-gripping but the cone also didnt fit as smoothly on my bat handle. It felt uneven and I really had to press hard on top for it work as intended.I suppose some filing around the inside may resolve this but I didn't have the time or patience.Overall, it did do the job but not as easy as I had expected."", '']",['4.0 out of 5 stars']
86,"['Gunn & Moore GM Cricket Wooden Bat Mallet, For Knocking In Cricket Bats']",['Gunn & Moore'],"['', 'Bought a couple of days ago and Can’t believe that the glue for the toes of the bat are out of date. The glue was manufactured on 09/2018 (September 2018) and the package says that the glue is it’s best 12 months after that date. Does that mean the glue I’m now using is not it’s best and not going to stick very well', '']",['4.0 out of 5 stars']
87,"['Gunn & Moore GM Cricket Wooden Bat Mallet, For Knocking In Cricket Bats']",['Gunn & Moore'],"['', 'My son plays cricket frequently and often uses this mallet. He has no complaints about this item, which he has been using for many months now. Happy to recommend.', '']",['4.0 out of 5 stars']
88,"['Gunn & Moore GM Cricket Wooden Bat Mallet, For Knocking In Cricket Bats']",['Gunn & Moore'],"['', 'This is a good solid cricket bat mallet ideal for knocking in any decent cricket bat prior to its first use. It is well constructed and heavy duty and i imagine that it should last for years.I have no hesitation in recommending this item.', '']",['4.0 out of 5 stars']
89,"['Gunn & Moore GM Cricket Wooden Bat Mallet, For Knocking In Cricket Bats']",['Gunn & Moore'],"['', 'If you struggle to apply a cricket grip, you’ll probably still struggle to apply one !', '']",['4.0 out of 5 stars']
90,"['Gunn & Moore GM Cricket Wooden Bat Mallet, For Knocking In Cricket Bats']",['Gunn & Moore'],"['', 'The oil, cloth and sandpaper worked well but the glue and rubber for the bottom of the bat didn’t work, followed the instructions and it came off before the game even started.', '']",['4.0 out of 5 stars']
91,"['Gunn & Moore GM Cricket Wooden Bat Mallet, For Knocking In Cricket Bats']",['Gunn & Moore'],"['', ""Having read some of the reviews it seems many have no idea as to how to use this kit.Oil - plenty big enough bottle.  Will last for years as you only need a tiny amount per application.Sandpaper - yes, it's rough.  It's meant to be.  It's not for the face of the bat but to rough up toe and rubber of toe guard to increase bonding.Glue - not wood glue.  Do not use on the bat face.  It's for bonding toe guard to toe.  Plus, follow the instructions else it won't be a great bond.The kit is what it is, useful but not mind-blowing."", '']",['2.0 out of 5 stars']
92,"['Gunn & Moore GM Cricket Wooden Bat Mallet, For Knocking In Cricket Bats']",['Gunn & Moore'],"['', ""I mean, it's a gripping cone for a cricket bat. If you're reading this review, you probably know what this does, and you can rest assured it does it. Or rather, it enables you to do it. Unless you are an industrial gripper and want a vacuum pump, or you want to use the carrier bag trick to do it on a shoestring, this is the best tool for the job.Get a grip, people. And a grip cone - this one does fine..."", '']",['2.0 out of 5 stars']
93,"['Gunn & Moore GM Cricket Wooden Bat Mallet, For Knocking In Cricket Bats']",['Gunn & Moore'],"['', 'I bought this item predominantly for the bat (linseed) oil, however it also comes with a cloth, sandpaper, toe guards & glue, all of which are packed into a handy carrying case which fits comfortably and unobtrusively into a cricket bag. This is an essential for any cricketer wanting to keep his bat in tiptop condition and i would thoroughly recommend it to anyone.', '']",['2.0 out of 5 stars']
94,"['Gunn & Moore GM Cricket Wooden Bat Mallet, For Knocking In Cricket Bats']",['Gunn & Moore'],"['', ""Not GM tape. Generic chinese pvc tape. Won't bother commenting on function - it's straight up miss-sold."", '']",['2.0 out of 5 stars']
95,"['Gunn & Moore GM Cricket Wooden Bat Mallet, For Knocking In Cricket Bats']",['Gunn & Moore'],"['', ""Bought this to re-grip my cricket bat and found the task a lot harder than I expected. I appreciate this was partly due to my inexperience and re-gripping but the cone also didnt fit as smoothly on my bat handle. It felt uneven and I really had to press hard on top for it work as intended.I suppose some filing around the inside may resolve this but I didn't have the time or patience.Overall, it did do the job but not as easy as I had expected."", '']",['2.0 out of 5 stars']
96,"['Gunn & Moore GM Cricket Wooden Bat Mallet, For Knocking In Cricket Bats']",['Gunn & Moore'],"['', 'Bought a couple of days ago and Can’t believe that the glue for the toes of the bat are out of date. The glue was manufactured on 09/2018 (September 2018) and the package says that the glue is it’s best 12 months after that date. Does that mean the glue I’m now using is not it’s best and not going to stick very well', '']",['2.0 out of 5 stars']
97,"['Gunn & Moore GM Cricket Wooden Bat Mallet, For Knocking In Cricket Bats']",['Gunn & Moore'],"['', 'My son plays cricket frequently and often uses this mallet. He has no complaints about this item, which he has been using for many months now. Happy to recommend.', '']",['2.0 out of 5 stars']
98,"['Gunn & Moore GM Cricket Wooden Bat Mallet, For Knocking In Cricket Bats']",['Gunn & Moore'],"['', 'This is a good solid cricket bat mallet ideal for knocking in any decent cricket bat prior to its first use. It is well constructed and heavy duty and i imagine that it should last for years.I have no hesitation in recommending this item.', '']",['2.0 out of 5 stars']
99,"['Gunn & Moore GM Cricket Wooden Bat Mallet, For Knocking In Cricket Bats']",['Gunn & Moore'],"['', 'If you struggle to apply a cricket grip, you’ll probably still struggle to apply one !', '']",['2.0 out of 5 stars']
100,"['Gunn & Moore GM Cricket Wooden Bat Mallet, For Knocking In Cricket Bats']",['Gunn & Moore'],"['', 'The oil, cloth and sandpaper worked well but the glue and rubber for the bottom of the bat didn’t work, followed the instructions and it came off before the game even started.', '']",['2.0 out of 5 stars']
101,"['Gunn & Moore GM Cricket Wooden Bat Mallet, For Knocking In Cricket Bats']",['Change'],"['', ""Having read some of the reviews it seems many have no idea as to how to use this kit.Oil - plenty big enough bottle.  Will last for years as you only need a tiny amount per application.Sandpaper - yes, it's rough.  It's meant to be.  It's not for the face of the bat but to rough up toe and rubber of toe guard to increase bonding.Glue - not wood glue.  Do not use on the bat face.  It's for bonding toe guard to toe.  Plus, follow the instructions else it won't be a great bond.The kit is what it is, useful but not mind-blowing."", '']",['4.0 out of 5 stars']
102,"['Gunn & Moore GM Cricket Wooden Bat Mallet, For Knocking In Cricket Bats']",['Change'],"['', ""I mean, it's a gripping cone for a cricket bat. If you're reading this review, you probably know what this does, and you can rest assured it does it. Or rather, it enables you to do it. Unless you are an industrial gripper and want a vacuum pump, or you want to use the carrier bag trick to do it on a shoestring, this is the best tool for the job.Get a grip, people. And a grip cone - this one does fine..."", '']",['4.0 out of 5 stars']
103,"['Gunn & Moore GM Cricket Wooden Bat Mallet, For Knocking In Cricket Bats']",['Change'],"['', 'I bought this item predominantly for the bat (linseed) oil, however it also comes with a cloth, sandpaper, toe guards & glue, all of which are packed into a handy carrying case which fits comfortably and unobtrusively into a cricket bag. This is an essential for any cricketer wanting to keep his bat in tiptop condition and i would thoroughly recommend it to anyone.', '']",['4.0 out of 5 stars']
104,"['Gunn & Moore GM Cricket Wooden Bat Mallet, For Knocking In Cricket Bats']",['Change'],"['', ""Not GM tape. Generic chinese pvc tape. Won't bother commenting on function - it's straight up miss-sold."", '']",['4.0 out of 5 stars']
105,"['Gunn & Moore GM Cricket Wooden Bat Mallet, For Knocking In Cricket Bats']",['Change'],"['', ""Bought this to re-grip my cricket bat and found the task a lot harder than I expected. I appreciate this was partly due to my inexperience and re-gripping but the cone also didnt fit as smoothly on my bat handle. It felt uneven and I really had to press hard on top for it work as intended.I suppose some filing around the inside may resolve this but I didn't have the time or patience.Overall, it did do the job but not as easy as I had expected."", '']",['4.0 out of 5 stars']
106,"['Gunn & Moore GM Cricket Wooden Bat Mallet, For Knocking In Cricket Bats']",['Change'],"['', 'Bought a couple of days ago and Can’t believe that the glue for the toes of the bat are out of date. The glue was manufactured on 09/2018 (September 2018) and the package says that the glue is it’s best 12 months after that date. Does that mean the glue I’m now using is not it’s best and not going to stick very well', '']",['4.0 out of 5 stars']
